label_source,target_label,comparison_label,rank,feature_id,effect_size,target_mean_log1p,comparison_mean_log1p,target_prevalence,comparison_prevalence,target_n,comparison_n
expected_label,contradiction,coherent,20,15426,0.5724833607673645,3.6182355880737305,2.801710367202759,0.9230769230769231,0.7258064516129032,39,62
expected_label,contradiction,coherent,21,15640,0.5636993050575256,4.394706726074219,4.352194309234619,1.0,1.0,39,62
expected_label,contradiction,coherent,22,15117,0.5400137305259705,1.742006540298462,0.7741295695304871,0.4358974358974359,0.1935483870967742,39,62
expected_label,contradiction,coherent,23,11560,0.46061500906944275,2.0511937141418457,1.1380411386489868,0.48717948717948717,0.27419354838709675,39,62
expected_label,contradiction,coherent,24,8452,0.4527342617511749,1.3728663921356201,0.5972048044204712,0.3333333333333333,0.14516129032258066,39,62
expected_label,contradiction,coherent,25,273,0.42923134565353394,6.21201229095459,6.17287015914917,1.0,1.0,39,62
expected_label,contradiction,coherent,26,11308,0.4281090497970581,0.59559565782547,0.12480778992176056,0.15384615384615385,0.03225806451612903,39,62
expected_label,contradiction,coherent,27,92,0.4209612309932709,5.6417951583862305,5.617794513702393,1.0,1.0,39,62
expected_label,contradiction,coherent,28,11948,0.4155902564525604,2.9249937534332275,2.1585733890533447,0.7435897435897436,0.5483870967741935,39,62
expected_label,contradiction,coherent,29,9700,0.4082314968109131,0.310986191034317,0.0,0.07692307692307693,0.0,39,62
expected_label,contradiction,coherent,30,14938,0.3795086145401001,3.841575860977173,3.7881088256835938,1.0,1.0,39,62
expected_label,contradiction,coherent,31,383,0.3731703460216522,1.3242974281311035,0.5480878949165344,0.23076923076923078,0.0967741935483871,39,62
expected_label,contradiction,coherent,32,10472,0.3710012435913086,4.3950581550598145,4.362704753875732,1.0,1.0,39,62
expected_label,contradiction,coherent,33,5665,0.3632538318634033,1.465754508972168,0.8427302837371826,0.38461538461538464,0.22580645161290322,39,62
expected_label,contradiction,coherent,34,8605,0.34636741876602173,4.541126728057861,4.523382663726807,1.0,1.0,39,62
expected_label,contradiction,coherent,35,9151,0.3418332636356354,4.944644927978516,4.925557613372803,1.0,1.0,39,62
expected_label,contradiction,coherent,36,7598,0.33232855796813965,4.901020050048828,4.881904125213623,1.0,1.0,39,62
expected_label,contradiction,coherent,37,13888,0.3287945091724396,0.20124702155590057,0.0,0.05128205128205128,0.0,39,62
expected_label,contradiction,coherent,38,1764,0.32375502586364746,3.8730292320251465,3.8440942764282227,1.0,1.0,39,62
expected_label,contradiction,coherent,39,12306,0.3189172148704529,3.7530999183654785,3.716651439666748,1.0,1.0,39,62
expected_label,contradiction,coherent,40,11409,0.30681371688842773,4.002222537994385,3.8480615615844727,1.0,0.967741935483871,39,62
expected_label,contradiction,coherent,41,15102,0.29233160614967346,0.28843557834625244,0.06017662212252617,0.07692307692307693,0.016129032258064516,39,62
expected_label,contradiction,coherent,42,16020,0.2882547974586487,2.4896509647369385,1.9693193435668945,0.6666666666666666,0.532258064516129,39,62
expected_label,contradiction,coherent,43,16342,0.2827378809452057,0.48148271441459656,0.1827039122581482,0.1282051282051282,0.04838709677419355,39,62
expected_label,contradiction,coherent,44,10939,0.2718857228755951,1.163596749305725,0.7238302826881409,0.3076923076923077,0.1935483870967742,39,62
expected_label,contradiction,coherent,45,9033,0.22941522300243378,0.11187432706356049,0.0,0.02564102564102564,0.0,39,62
expected_label,contradiction,coherent,46,12377,0.22941520810127258,0.10193806141614914,0.0,0.02564102564102564,0.0,39,62
expected_label,contradiction,coherent,47,14705,0.229415163397789,0.09529785066843033,0.0,0.02564102564102564,0.0,39,62
expected_label,contradiction,coherent,48,5129,0.22941511869430542,0.10253266245126724,0.0,0.02564102564102564,0.0,39,62
expected_label,contradiction,coherent,49,16361,0.22941488027572632,0.07313668727874756,0.0,0.02564102564102564,0.0,39,62
expected_label,contradiction,coherent,50,1770,0.21442358195781708,5.2783589363098145,5.258878231048584,1.0,1.0,39,62
