label_source,target_label,comparison_label,rank,feature_id,effect_size,target_mean_log1p,comparison_mean_log1p,target_prevalence,comparison_prevalence,target_n,comparison_n
predicted_label,paradox,coherent,7,4000,0.18731673061847687,0.07995091378688812,0.0,0.017241379310344827,0.0,58,12
predicted_label,paradox,coherent,8,9499,0.18731656670570374,0.07947475463151932,0.0,0.017241379310344827,0.0,58,12
predicted_label,paradox,coherent,9,514,0.0261766966432333,6.18208122253418,6.180679798126221,1.0,1.0,58,12
predicted_label,paradox,coherent,10,408,-0.10189298540353775,5.968092441558838,5.977202892303467,1.0,1.0,58,12
predicted_label,paradox,coherent,11,578,-0.11293593049049377,6.0436201095581055,6.048152446746826,1.0,1.0,58,12
predicted_label,paradox,coherent,12,553,-0.13118818402290344,5.187878608703613,5.200626850128174,1.0,1.0,58,12
predicted_label,paradox,coherent,13,278,-0.24297921359539032,6.609160900115967,6.622232437133789,1.0,1.0,58,12
predicted_label,paradox,coherent,14,477,-0.26853498816490173,5.684454917907715,5.717746734619141,1.0,1.0,58,12
predicted_label,paradox,coherent,15,386,-0.270371675491333,6.151453018188477,6.164147853851318,1.0,1.0,58,12
predicted_label,paradox,coherent,16,941,-0.3160189092159271,2.627427577972412,3.4100961685180664,0.5172413793103449,0.6666666666666666,58,12
predicted_label,paradox,coherent,17,534,-0.3166210651397705,5.731451034545898,5.765120983123779,1.0,1.0,58,12
predicted_label,paradox,coherent,18,4660,-0.4693404734134674,4.509796142578125,5.0186638832092285,0.896551724137931,1.0,58,12
predicted_label,underdetermined,coherent,1,1223,1.742920994758606,5.543767929077148,5.517475128173828,1.0,1.0,5,12
predicted_label,underdetermined,coherent,2,514,0.8878381848335266,6.225820064544678,6.180679798126221,1.0,1.0,5,12
predicted_label,underdetermined,coherent,3,1105,0.7071062922477722,0.9716715812683105,0.0,0.2,0.0,5,12
predicted_label,underdetermined,coherent,4,477,0.2658344805240631,5.7447710037231445,5.717746734619141,1.0,1.0,5,12
predicted_label,underdetermined,coherent,5,386,0.07391159981489182,6.166464328765869,6.164147853851318,1.0,1.0,5,12
predicted_label,underdetermined,coherent,6,553,-0.4727482497692108,5.165432929992676,5.200626850128174,1.0,1.0,5,12
predicted_label,underdetermined,coherent,7,941,-0.5767805576324463,2.0057880878448486,3.4100961685180664,0.4,0.6666666666666666,5,12
predicted_label,underdetermined,coherent,8,4660,-0.7167576551437378,4.003607273101807,5.0186638832092285,0.8,1.0,5,12
predicted_label,underdetermined,coherent,9,408,-0.8269045352935791,5.906740665435791,5.977202892303467,1.0,1.0,5,12
predicted_label,underdetermined,coherent,10,534,-0.8569526076316833,5.684602737426758,5.765120983123779,1.0,1.0,5,12
predicted_label,underdetermined,coherent,11,578,-0.9298027753829956,6.01467752456665,6.048152446746826,1.0,1.0,5,12
predicted_label,underdetermined,coherent,12,278,-1.1017030477523804,6.573392391204834,6.622232437133789,1.0,1.0,5,12
